Log_1088756_Body_Worn_Camera_#3,900,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,901,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,902,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,903,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,904,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,905,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,906,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,907,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,908,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,909,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,910,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,911,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,912,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,913,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,914,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,915,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,916,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,917,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,918,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,919,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,920,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,921,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,922,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,923,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,924,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,925,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,926,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,927,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,928,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,929,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,930,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,931,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,932,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,933,0.1,0.1,0.1,0.1,,0.9
Log_1088756_Body_Worn_Camera_#3,934,0.1,0.1,0.1,0.1,,0.9
